org.springframework.data.redis.connection.lettuce.LettuceConnectionFactory.createBasicClient,0.0310
java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl.compareAndSet,0.0077
ubb.dissertation.redis_consumer.config.RedisConfig.redisConnectionFactory,0.0310
jdk.internal.misc.Unsafe.allocateUninitializedArray,0.0000
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.createReference,0.0353
java.lang.Class.getDeclaredMethods0,0.0972
org.springframework.beans.factory.support.BeanDefinitionValueResolver.<init>,0.0000
com.sun.jna.internal.Cleaner.register,0.0027
java.io.RandomAccessFile.seek0,0.0310
java.lang.Class.isArray,0.0662
java.util.WeakHashMap.getTable,0.0364
jdk.internal.loader.URLClassPath.getResource,0.0705
java.util.HashMap.putVal,0.0310
java.nio.HeapByteBuffer.<init>,0.0248
org.springframework.boot.context.properties.source.SpringConfigurationPropertySources$SourcesIterator.fetchNext,0.0353
org.springframework.core.annotation.MergedAnnotations$Search.<clinit>,0.0353
io.netty.buffer.AbstractByteBuf.checkIndex0,0.0090
java.util.concurrent.locks.AbstractQueuedSynchronizer.enqueue,0.0000
sun.nio.ch.WEPollSelectorImpl.doSelect,0.0011
com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeBase64,0.0000
sun.security.ssl.JsseJce$EcAvailability.<clinit>,0.0000
com.fasterxml.jackson.databind.deser.BeanDeserializerBase.resolve,0.0000
io.netty.channel.AbstractChannelHandlerContext.findContextOutbound,0.0081
java.lang.ref.Reference.refersTo0,0.0310
java.lang.ClassLoader.findBootstrapClass,0.0662
java.io.FileInputStream.open0,0.0000
jdk.internal.reflect.Reflection.getCallerClass,0.0419
com.sun.jna.Function.invoke,0.0310
io.netty.channel.AbstractChannelHandlerContext.findContextInbound,0.0051
io.netty.channel.nio.NioEventLoop.run,0.0370
java.lang.Class.getDeclaredConstructors0,0.0000
org.springframework.core.annotation.MergedAnnotationCollectors$$Lambda/0x000001c9102f5a10.<init>,0.0353
com.sun.jna.platform.win32.Advapi32Util.registryValueExists,0.0310
java.util.Arrays.copyOf,0.0000
jdk.internal.reflect.MethodHandleAccessorFactory.newFieldAccessor,0.0619
io.netty.util.ResourceLeakDetector.<clinit>,0.0310
com.fasterxml.jackson.core.util.ByteArrayBuilder._allocMore,0.0000
jdk.internal.org.objectweb.asm.SymbolTable.hash,0.0000
java.lang.String.equals,0.0000
java.lang.invoke.LambdaForm$MH/0x000001c910490000.invokeExact_MT,0.0006
org.springframework.beans.factory.support.DefaultListableBeanFactory.doGetBeanNamesForType,0.0310
io.netty.util.concurrent.SingleThreadEventExecutor.runAllTasks,0.0475
sun.nio.ch.SelectorImpl.processDeregisterQueue,0.0000
org.springframework.beans.factory.support.SimpleInstantiationStrategy$$Lambda/0x000001c91039fde8.<init>,0.0310
io.netty.buffer.PoolChunk.free,0.0167
jdk.internal.misc.Unsafe.allocateInstance,0.0316
java.lang.invoke.MethodHandleNatives.resolve,0.0353
jdk.internal.misc.Unsafe.copyMemory0,0.1049
java.util.ArrayDeque.offerLast,0.0077
io.netty.buffer.AbstractByteBufAllocator.validate,0.0126
java.util.AbstractList.listIterator,0.0353
com.fasterxml.jackson.core.json.UTF8StreamJsonParser.findName,0.0000
sun.security.ssl.KeyUpdate.<clinit>,0.0000
java.net.NetworkInterface.getAll,0.0000
java.util.concurrent.ThreadLocalRandom.nextInt,0.0067
sun.security.util.CurveDB.add,0.0000
java.util.EnumSet.noneOf,0.0310
io.lettuce.core.protocol.CommandHandler.canDecode,0.0073
java.lang.Class.forName0,0.0353
io.netty.util.Recycler$LocalPool.claim,0.0077
io.netty.buffer.PoolChunk.incrementPinnedMemory,0.0073
com.fasterxml.jackson.databind.type.TypeFactory._findWellKnownSimple,0.0000
io.lettuce.core.resource.DefaultClientResources.<init>,0.0310
java.lang.invoke.LambdaForm$DMH/0x000001c910744400.invokeStatic,0.0000
java.lang.Object.wait0,0.0003
oshi.hardware.platform.windows.WindowsCentralProcessor.queryProcessorCpuLoadTicks,0.0026
org.springframework.data.web.config.EnableSpringDataWebSupport$SpringDataWebConfigurationImportSelector.<init>,0.0353
io.lettuce.core.pubsub.PubSubEndpoint.notifyListeners,0.0077
io.lettuce.core.pubsub.PubSubCommandHandler.canDecode,0.0077
sun.reflect.generics.parser.SignatureParser.parseBaseType,0.0310
java.io.RandomAccessFile.readBytes0,0.5693
java.lang.invoke.LambdaForm$DMH/0x000001c9103c0800.invokeVirtual,0.0353
java.util.ArrayList.grow,0.0353
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge,0.0353
sun.nio.ch.Net.poll,12.2501
com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextToken,0.0000
java.lang.System.nanoTime,0.0096
sun.security.util.DerValue.data,0.0000
sun.security.ssl.HandshakeHash.<init>,0.0000
com.sun.management.internal.OperatingSystemImpl.getProcessCpuLoad0,0.9465
javax.management.openmbean.SimpleType.isValue,0.0026
sun.util.PropertyResourceBundleCharset$PropertiesFileDecoder.decodeLoop,0.0310
java.lang.reflect.Executable.equalParamTypes,0.0000
jdk.internal.util.ArraysSupport.signedHashCode,0.0000
java.io.ObjectStreamClass.newInstance,0.0058
io.netty.buffer.AbstractReferenceCountedByteBuf.isAccessible,0.0215
java.lang.System.arraycopy,0.0120
java.security.AccessController.getStackAccessControlContext,0.0443
java.lang.Class.initClassName,0.0394
javax.management.remote.rmi.RMIConnectionImpl.getClassLoaderFor,0.0055
io.lettuce.core.protocol.CommandHandler.notifyPushListeners,0.0067
org.springframework.beans.BeanWrapperImpl$BeanPropertyHandler.setValue,0.0000
java.util.HashSet.iterator,0.0000
java.lang.ClassLoader.postDefineClass,0.0310
ch.qos.logback.classic.Logger.buildLoggingEventAndAppend,0.0353
java.util.Arrays.sort,0.0000
java.util.HashMap.hash,0.0000
org.springframework.core.ResolvableType$1.isAssignableFrom,0.0310
java.lang.StringLatin1.equals,0.0662
com.fasterxml.jackson.core.util.ByteArrayBuilder.append,0.0000
java.lang.Class.isAssignableFrom,0.0390
org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean,0.0310
com.fasterxml.jackson.databind.deser.std.StdValueInstantiator.createUsingDefault,0.0000
oshi.util.platform.windows.PerfCounterQuery.localizeIfNeeded,0.0016
org.springframework.boot.context.properties.source.SystemEnvironmentPropertyMapper.convertName,0.0353
java.io.WinNTFileSystem.getBooleanAttributes0,0.7284
jdk.internal.misc.Unsafe.compareAndSetReference,0.0000
java.util.zip.InflaterInputStream.read,0.0972
java.lang.invoke.DelegatingMethodHandle.rebind,0.0310
java.util.WeakHashMap.get,0.0005
java.lang.ClassLoader.addClass,0.0353
io.lettuce.core.codec.ByteArrayCodec.getBytes,0.0450
org.apache.tomcat.util.collections.SynchronizedQueue.size,0.0000
